TSIC,Code,Product,Unit,Year,Month,"Begin month
inventory",Production,Domestic,Export,Total,"Shipment value
(thousand baht)","Month-end 
inventory",Capacity
10801,010,Ready made pet feed,ton,2021,1,"11,631","18,307","8,796","9,562","18,358","1,299,882","11,733","31,181"
10801,010,Ready made pet feed,ton,2021,2,"11,733","20,011","9,869","10,154","20,022","1,408,172","13,157","31,914"
10801,010,Ready made pet feed,ton,2021,3,"13,157","22,998","10,064","13,830","23,893","1,834,182","13,285","33,409"
10801,010,Ready made pet feed,ton,2021,4,"13,285","20,308","9,008","11,882","20,890","1,584,094","13,980","33,269"
10801,010,Ready made pet feed,ton,2021,5,"13,980","22,871","10,447","14,139","24,586","1,761,624","14,947","33,548"
10801,010,Ready made pet feed,ton,2021,6,"14,947","21,214","10,677","13,211","23,888","1,789,419","14,170","33,523"
10801,010,Ready made pet feed,ton,2021,7,"14,170","18,642","10,855","10,314","21,169","1,485,439","13,745","33,301"
10801,010,Ready made pet feed,ton,2021,8,"13,745","19,053","9,919","11,507","21,426","1,621,299","13,397","30,427"
10801,010,Ready made pet feed,ton,2021,9,"13,397","22,451","11,142","13,399","24,541","1,811,281","12,901","32,880"
10801,010,Ready made pet feed,ton,2021,10,"12,901","21,580","10,380","12,632","23,012","1,915,874","12,468","33,135"
10801,010,Ready made pet feed,ton,2021,11,"12,468","22,283","11,547","13,279","24,826","2,001,210","13,557","32,394"
10801,010,Ready made pet feed,ton,2021,12,"13,557","19,899","13,792","13,120","26,912","2,427,682","18,140","32,422"
10801,010,Ready made pet feed,ton,2022,1,"18,140","23,089","10,542","13,961","24,502","2,169,813","21,424","48,696"
10801,010,Ready made pet feed,ton,2022,2,"21,424","22,946","10,484","16,435","26,919","2,316,976","19,610","49,139"
10801,010,Ready made pet feed,ton,2022,3,"19,610","26,536","11,053","16,357","27,410","2,534,666","21,317","50,294"
10801,010,Ready made pet feed,ton,2022,4,"21,317","24,022","9,352","13,497","22,849","1,924,663","24,879","50,997"
10801,010,Ready made pet feed,ton,2022,5,"24,879","26,602","11,353","18,355","29,708","2,797,370","23,370","51,570"
10801,010,Ready made pet feed,ton,2022,6,"23,370","26,385","11,546","16,490","28,036","2,691,549","22,556","51,263"
10801,010,Ready made pet feed,ton,2022,7,"22,556","25,576","11,588","15,713","27,301","2,754,216","23,079","52,223"
10801,010,Ready made pet feed,ton,2022,8,"23,079","26,296","12,264","18,154","30,418","3,048,236","22,046","52,446"
10801,010,Ready made pet feed,ton,2022,9,"22,046","26,915","12,094","16,182","28,276","2,703,233","22,157","54,030"
10801,010,Ready made pet feed,ton,2022,10,"22,157","26,267","9,759","18,185","27,943","2,731,393","22,031","51,198"
10801,010,Ready made pet feed,ton,2022,11,"22,031","27,543","12,039","15,624","27,664","2,504,182","23,561","50,136"
10801,010,Ready made pet feed,ton,2022,12,"23,561","21,695","10,810","16,422","27,232","2,602,150","18,287","50,467"
10801,010,Ready made pet feed,ton,2023,1,"18,287","21,657","10,356","13,171","23,526","2,122,212","19,875","50,472"
10801,010,Ready made pet feed,ton,2023,2,"19,875","21,566","11,170","11,515","22,685","1,768,384","20,088","52,117"
10801,010,Ready made pet feed,ton,2023,3,"20,088","22,304","12,353","10,688","23,042","1,901,938","20,873","52,243"
10801,010,Ready made pet feed,ton,2023,4,"20,873","15,142","6,847","9,459","16,306","1,459,905","19,743","51,268"
10801,010,Ready made pet feed,ton,2023,5,"19,743","19,414","10,787","10,784","21,571","1,804,896","19,496","50,729"
10801,010,Ready made pet feed,ton,2023,6,"19,496","17,939","8,936","11,125","20,060","1,775,904","17,774","51,668"
10801,010,Ready made pet feed,ton,2023,7,"18,812","18,128","9,418","10,440","19,858","1,893,961","17,315","51,466"
10801,010,Ready made pet feed,ton,2023,8,"17,319","20,416","9,673","10,517","20,190","2,042,357","17,169","50,903"
10801,010,Ready made pet feed,ton,2023,9,"17,169","22,817","10,946","13,369","24,315","2,314,553","16,957","50,988"
10801,010,Ready made pet feed,ton,2023,10,"16,957","22,529","11,064","12,341","23,405","2,368,966","16,585","49,829"
10801,010,Ready made pet feed,ton,2023,11,"16,585","22,456","11,244","13,003","24,247","2,357,728","15,859","50,947"
10801,010,Ready made pet feed,ton,2023,12,"15,859","21,605","10,662","12,414","23,076","2,285,383","15,509","49,899"
10801,010,Ready made pet feed,ton,2024,1,"15,509","22,204","9,627","12,156","21,783","2,197,604","16,348","51,030"
10801,010,Ready made pet feed,ton,2024,2,"16,348","23,882","11,107","11,839","22,946","2,330,753","17,571","50,828"
10801,010,Ready made pet feed,ton,2024,3,"17,571","27,073","11,735","14,776","26,511","2,502,674","19,718","50,999"
10801,010,Ready made pet feed,ton,2024,4,"19,718","21,584","9,545","13,091","22,636","2,372,975","19,212","50,882"
10801,010,Ready made pet feed,ton,2024,5,"19,212","24,889","11,186","12,336","23,522","2,272,386","22,574","50,803"
10801,010,Ready made pet feed,ton,2024,6,"22,574","24,428","11,408","14,456","25,864","2,589,270","23,141","52,072"
10801,010,Ready made pet feed,ton,2024,7,"23,141","25,404","12,072","12,889","24,961","2,340,387","25,380","51,840"
10801,010,Ready made pet feed,ton,2024,8,"25,380","25,245","12,274","14,001","26,275","2,621,176","26,423","51,647"
10801,010,Ready made pet feed,ton,2024,9,"26,423","23,660","11,478","13,713","25,191","2,342,711","26,328","50,416"
10801,010,Ready made pet feed,ton,2024,10,"26,328","25,193","13,392","13,044","26,437","2,455,966","27,397","50,336"
10801,010,Ready made pet feed,ton,2024,11,"27,397","23,329","12,445","11,923","24,368","2,301,294","26,091","50,461"
10801,010,Ready made pet feed,ton,2024,12,"26,091","21,693","9,772","13,066","22,838","2,249,448","25,776","50,336"
10801,010,Ready made pet feed,ton,2025,1,"25,776","22,197","9,976","12,168","22,143","2,126,700","26,124","50,161"
10801,010,Ready made pet feed,ton,2025,2,"26,125","23,661","11,112","12,616","23,728","2,557,626","26,651","50,336"
10801,010,Ready made pet feed,ton,2025,3,"26,651","27,460","13,042","15,523","28,565","2,701,451","27,885","50,693"
10801,010,Ready made pet feed,ton,2025,4,"27,885","27,225","11,408","14,216","25,624","2,437,905","30,798","51,403"
10801,010,Ready made pet feed,ton,2025,5,30798.224,26466.9,12961.25,12771.46,25732.71,2414464.503,32839.058,52395.93
10801,010,Ready made pet feed,ton,2025,6,32839.058,25818.26,11830.36,13933.06,25763.42,2438539.092,33929.22,51762.8
10802,010,Ready-made pig feed,ton,2021,1,"46,845","460,342","349,450",717,"350,167","4,606,412","56,535","634,670"
10802,010,Ready-made pig feed,ton,2021,2,"56,535","424,650","330,257",712,"330,969","4,408,959","50,554","629,762"
10802,010,Ready-made pig feed,ton,2021,3,"50,554","497,429","380,060",843,"380,903","5,089,713","54,123","646,006"
10802,010,Ready-made pig feed,ton,2021,4,"54,123","472,493","369,119",763,"369,882","4,990,658","45,775","653,950"
10802,010,Ready-made pig feed,ton,2021,5,"45,775","480,775","368,086",995,"369,082","5,023,847","52,373","650,464"
10802,010,Ready-made pig feed,ton,2021,6,"52,373","476,841","369,973",819,"370,792","5,115,036","50,093","653,268"
10802,010,Ready-made pig feed,ton,2021,7,"50,093","483,476","369,830","1,053","370,884","5,135,553","45,760","657,294"
10802,010,Ready-made pig feed,ton,2021,8,"45,760","501,401","378,229",659,"378,888","5,261,847","47,998","649,941"
10802,010,Ready-made pig feed,ton,2021,9,"47,998","490,207","362,735",684,"363,420","5,093,512","51,569","657,136"
10802,010,Ready-made pig feed,ton,2021,10,"51,569","473,059","350,646",603,"351,249","4,991,328","52,096","651,332"
10802,010,Ready-made pig feed,ton,2021,11,"52,096","452,312","332,697",582,"333,279","4,754,243","57,121","649,088"
10802,010,Ready-made pig feed,ton,2021,12,"57,121","446,803","335,147",667,"335,813","4,746,986","51,868","635,094"
10802,010,Ready-made pig feed,ton,2022,1,"51,868","409,487","295,057",471,"295,528","4,348,713","58,445","626,656"
10802,010,Ready-made pig feed,ton,2022,2,"58,445","381,290","278,332",521,"278,853","4,135,025","55,814","628,745"
10802,010,Ready-made pig feed,ton,2022,3,"55,814","430,284","317,982",599,"318,581","4,799,710","58,801","633,278"
10802,010,Ready-made pig feed,ton,2022,4,"58,801","400,211","298,662",372,"299,034","4,674,010","55,966","628,756"
10802,010,Ready-made pig feed,ton,2022,5,"55,966","401,722","294,956",299,"295,255","4,720,878","59,294","625,498"
10802,010,Ready-made pig feed,ton,2022,6,"59,294","395,813","291,980",390,"292,370","4,746,511","57,820","627,834"
10802,010,Ready-made pig feed,ton,2022,7,"57,820","408,182","302,938",376,"303,315","5,065,341","57,657","638,040"
10802,010,Ready-made pig feed,ton,2022,8,"57,657","456,911","338,941",407,"339,347","5,598,209","59,624","646,955"
10802,010,Ready-made pig feed,ton,2022,9,"59,624","438,362","328,642",330,"328,971","5,448,651","60,266","654,084"
10802,010,Ready-made pig feed,ton,2022,10,"60,266","465,116","349,154",590,"349,744","5,843,632","62,572","625,691"
10802,010,Ready-made pig feed,ton,2022,11,"62,572","461,792","347,677",732,"348,409","5,887,989","60,647","625,466"
10802,010,Ready-made pig feed,ton,2022,12,"57,177","503,148","379,639",814,"380,453","6,519,368","51,979","633,509"
10802,010,Ready-made pig feed,ton,2023,1,"51,979","473,490","358,466",701,"359,167","6,141,188","54,282","639,202"
10802,010,Ready-made pig feed,ton,2023,2,"54,282","445,538","343,676",687,"344,363","5,922,342","51,718","644,618"
10802,010,Ready-made pig feed,ton,2023,3,"51,718","508,911","388,849",784,"389,634","6,736,726","55,454","652,325"
10802,010,Ready-made pig feed,ton,2023,4,"55,454","486,154","369,738",795,"370,533","6,300,405","60,576","663,439"
10802,010,Ready-made pig feed,ton,2023,5,"60,576","497,365","382,987",956,"383,943","6,540,971","58,265","657,461"
10802,010,Ready-made pig feed,ton,2023,6,"58,265","494,549","384,181",542,"384,723","6,506,101","54,998","662,307"
10802,010,Ready-made pig feed,ton,2023,7,"54,998","532,444","409,441","1,030","410,470","6,959,860","54,920","732,987"
10802,010,Ready-made pig feed,ton,2023,8,"54,934","550,207","427,100","2,061","429,161","7,225,011","48,776","734,743"
10802,010,Ready-made pig feed,ton,2023,9,"48,776","543,431","417,558",916,"418,475","7,034,187","54,749","751,431"
10802,010,Ready-made pig feed,ton,2023,10,"54,749","544,015","421,907",972,"422,879","7,077,478","53,532","756,715"
10802,010,Ready-made pig feed,ton,2023,11,"53,532","534,382","410,962",564,"411,526","6,828,361","55,505","736,808"
10802,010,Ready-made pig feed,ton,2023,12,"55,505","554,302","426,479",705,"427,184","7,017,308","56,388","741,143"
10802,010,Ready-made pig feed,ton,2024,1,"56,387","526,839","401,322",601,"401,922","6,462,815","56,636","747,369"
10802,010,Ready-made pig feed,ton,2024,2,"56,636","496,283","380,286",770,"381,056","6,040,298","49,716","741,732"
10802,010,Ready-made pig feed,ton,2024,3,"49,716","531,049","399,296",559,"399,855","6,173,575","57,023","741,610"
10802,010,Ready-made pig feed,ton,2024,4,"57,023","508,980","393,371",808,"394,179","6,065,208","52,663","746,453"
10802,010,Ready-made pig feed,ton,2024,5,"52,663","516,976","394,614",845,"395,459","6,236,025","54,670","745,581"
10802,010,Ready-made pig feed,ton,2024,6,"54,670","506,272","384,682",464,"385,146","6,020,314","61,434","747,620"
10802,010,Ready-made pig feed,ton,2024,7,"61,434","525,458","404,259",581,"404,841","6,407,603","52,402","748,264"
10802,010,Ready-made pig feed,ton,2024,8,"52,402","546,476","418,500",626,"419,126","6,611,591","56,015","739,103"
10802,010,Ready-made pig feed,ton,2024,9,"56,015","509,269","391,407",652,"392,059","6,142,086","54,913","735,320"
10802,010,Ready-made pig feed,ton,2024,10,"54,913","541,577","410,033",681,"410,714","6,367,758","59,622","738,989"
10802,010,Ready-made pig feed,ton,2024,11,"59,622","513,859","389,002",494,"389,496","5,888,506","58,213","736,237"
10802,010,Ready-made pig feed,ton,2024,12,"58,213","511,272","395,384",484,"395,868","5,926,782","49,497","728,647"
10802,010,Ready-made pig feed,ton,2025,1,"49,497","497,682","378,266",580,"378,846","5,721,120","49,268","721,910"
10802,010,Ready-made pig feed,ton,2025,2,"49,268","454,784","349,788",583,"350,371","5,184,274","48,179","722,535"
10802,010,Ready-made pig feed,ton,2025,3,"48,179","503,952","384,868",889,"385,757","5,792,051","48,308","737,823"
10802,010,Ready-made pig feed,ton,2025,4,"48,308","499,866","384,113",901,"385,013","5,724,053","43,033","742,268"
10802,010,Ready-made pig feed,ton,2025,5,43033.039,514617.382,390123.763,964.34,391088.103,5782100.178,46416.169,733809.197
10802,010,Ready-made pig feed,ton,2025,6,46416.169,500312.423,379022.044,874.47,379896.514,5492506.387,47425.549,735578.04
10802,020,Ready made chicken feed,ton,2021,1,"36,759","822,637","723,013",378,"723,391","8,834,304","44,945","1,069,692"
10802,020,Ready made chicken feed,ton,2021,2,"44,945","753,875","666,791",482,"667,273","8,213,193","46,930","1,078,479"
10802,020,Ready made chicken feed,ton,2021,3,"46,930","812,062","718,694",529,"719,223","8,944,823","45,378","1,057,692"
10802,020,Ready made chicken feed,ton,2021,4,"45,378","781,620","691,067",393,"691,460","8,785,705","40,315","1,057,288"
10802,020,Ready made chicken feed,ton,2021,5,"40,315","801,576","707,413",292,"707,705","9,094,097","42,611","1,062,546"
10802,020,Ready made chicken feed,ton,2021,6,"42,611","834,734","732,689",382,"733,071","9,585,969","43,580","1,060,018"
10802,020,Ready made chicken feed,ton,2021,7,"43,580","858,198","759,504",385,"759,889","10,110,624","35,299","1,063,104"
10802,020,Ready made chicken feed,ton,2021,8,"35,299","969,368","863,536",369,"863,905","11,573,553","36,435","1,078,598"
10802,020,Ready made chicken feed,ton,2021,9,"36,435","884,889","772,584",301,"772,885","10,548,681","38,141","1,068,301"
10802,020,Ready made chicken feed,ton,2021,10,"38,141","836,970","737,672",164,"737,836","10,192,862","45,344","1,070,912"
10802,020,Ready made chicken feed,ton,2021,11,"45,344","815,949","723,753",338,"724,091","10,143,241","43,367","1,064,915"
10802,020,Ready made chicken feed,ton,2021,12,"43,367","839,956","740,177",572,"740,748","10,430,244","43,348","1,078,452"
10802,020,Ready made chicken feed,ton,2022,1,"43,348","838,379","738,288",551,"738,839","10,523,614","46,768","1,092,401"
10802,020,Ready made chicken feed,ton,2022,2,"46,768","756,809","676,846",472,"677,318","9,680,208","41,821","1,085,583"
10802,020,Ready made chicken feed,ton,2022,3,"41,821","839,752","747,013",555,"747,569","10,998,132","39,482","1,086,736"
10802,020,Ready made chicken feed,ton,2022,4,"39,482","817,949","726,842",517,"727,359","11,208,820","36,692","1,093,278"
10802,020,Ready made chicken feed,ton,2022,5,"36,692","853,268","747,356",276,"747,631","11,829,592","38,893","1,086,364"
10802,020,Ready made chicken feed,ton,2022,6,"38,893","827,863","722,899",500,"723,399","11,694,383","38,317","1,083,634"
10802,020,Ready made chicken feed,ton,2022,7,"38,317","829,047","715,956",541,"716,497","11,827,323","42,862","1,072,273"
10802,020,Ready made chicken feed,ton,2022,8,"42,862","877,224","763,994",530,"764,524","12,667,353","39,611","1,062,195"
10802,020,Ready made chicken feed,ton,2022,9,"39,611","828,460","719,502",419,"719,921","12,068,800","38,215","1,062,476"
10802,020,Ready made chicken feed,ton,2022,10,"38,215","851,703","738,453",228,"738,680","12,544,575","37,074","1,066,825"
10802,020,Ready made chicken feed,ton,2022,11,"37,074","855,092","737,236",286,"737,521","12,681,219","41,122","1,059,106"
10802,020,Ready made chicken feed,ton,2022,12,"35,293","872,835","753,352",525,"753,877","12,940,252","33,119","1,060,568"
10802,020,Ready made chicken feed,ton,2023,1,"33,119","869,835","757,627",421,"758,048","13,133,923","28,169","1,061,123"
10802,020,Ready made chicken feed,ton,2023,2,"28,169","796,453","687,507",500,"688,007","12,004,449","31,108","1,051,160"
10802,020,Ready made chicken feed,ton,2023,3,"31,108","838,037","713,778",593,"714,372","12,469,889","38,284","1,045,821"
10802,020,Ready made chicken feed,ton,2023,4,"38,284","763,378","653,242",503,"653,744","11,424,546","37,668","1,034,475"
10802,020,Ready made chicken feed,ton,2023,5,"37,668","825,271","713,212",666,"713,878","12,397,604","36,063","1,041,527"
10802,020,Ready made chicken feed,ton,2023,6,"36,063","814,319","703,408",435,"703,843","12,131,640","34,230","1,050,305"
10802,020,Ready made chicken feed,ton,2023,7,"34,230","830,596","716,803",427,"717,230","12,289,881","28,176","1,051,892"
10802,020,Ready made chicken feed,ton,2023,8,"28,184","890,251","765,971",228,"766,199","13,070,781","31,543","1,052,598"
10802,020,Ready made chicken feed,ton,2023,9,"31,543","834,438","722,127",514,"722,641","12,200,111","30,898","1,050,502"
10802,020,Ready made chicken feed,ton,2023,10,"30,898","818,485","706,532",581,"707,113","11,825,414","29,681","1,058,401"
10802,020,Ready made chicken feed,ton,2023,11,"29,681","807,042","693,774",414,"694,188","11,471,937","30,160","1,072,879"
10802,020,Ready made chicken feed,ton,2023,12,"30,160","818,572","705,509",386,"705,894","11,441,862","29,890","1,059,108"
10802,020,Ready made chicken feed,ton,2024,1,"29,890","838,492","726,027",531,"726,558","11,593,794","27,782","1,055,108"
